code_postal,latitude,longitude,nom_commune_complet,code_departement,nom_departement,code_region,nom_region
39130,46.67956984,5.77875923329,Marigny,39,Jura,27,Bourgogne-Franche-Comté
39270,46.5759787765,5.63640981929,Marnézia,39,Jura,27,Bourgogne-Franche-Comté
39110,46.9538587219,5.83609760607,Marnoz,39,Jura,27,Bourgogne-Franche-Comté
39210,46.7337108015,5.70313863162,La Marre,39,Jura,27,Bourgogne-Franche-Comté
39260,46.3895643174,5.70098725643,Martigna,39,Jura,27,Bourgogne-Franche-Comté
39600,46.9295460326,5.67894165868,Mathenay,39,Jura,27,Bourgogne-Franche-Comté
39190,46.5672563014,5.4124890744,Maynal,39,Jura,27,Bourgogne-Franche-Comté
39210,46.7745566014,5.63482619878,Menétru-le-Vignoble,39,Jura,27,Bourgogne-Franche-Comté
39130,46.6239722837,5.83804866069,Menétrux-en-Joux,39,Jura,27,Bourgogne-Franche-Comté
39290,47.1678262318,5.50278789931,Menotey,39,Jura,27,Bourgogne-Franche-Comté
39270,46.5535338267,5.63571799156,Mérona,39,Jura,27,Bourgogne-Franche-Comté
39600,46.8999786113,5.81905626698,Mesnay,39,Jura,27,Bourgogne-Franche-Comté
39130,46.5942298159,5.67721332871,Mesnois,39,Jura,27,Bourgogne-Franche-Comté
39570,46.6631538185,5.51569429363,Messia-sur-Sorne,39,Jura,27,Bourgogne-Franche-Comté
39260,46.4947553205,5.73946111468,Meussia,39,Jura,27,Bourgogne-Franche-Comté
39250,46.7873509128,6.04198451361,Mièges,39,Jura,27,Bourgogne-Franche-Comté
39250,46.7873509128,6.04198451361,Mièges,39,Jura,27,Bourgogne-Franche-Comté
39250,46.7873509128,6.04198451361,Mièges,39,Jura,27,Bourgogne-Franche-Comté
39800,46.8065984707,5.66613178867,Miéry,39,Jura,27,Bourgogne-Franche-Comté
39250,46.7758072369,6.14394186083,Mignovillard,39,Jura,27,Bourgogne-Franche-Comté
39250,46.7758072369,6.14394186083,Mignovillard,39,Jura,27,Bourgogne-Franche-Comté
39250,46.7758072369,6.14394186083,Mignovillard,39,Jura,27,Bourgogne-Franche-Comté
39250,46.7758072369,6.14394186083,Mignovillard,39,Jura,27,Bourgogne-Franche-Comté
39260,46.4388080084,5.73795329823,Moirans-en-Montagne,39,Jura,27,Bourgogne-Franche-Comté
39570,46.6350035494,5.55979074338,Moiron,39,Jura,27,Bourgogne-Franche-Comté
39290,47.1885329382,5.53230467086,Moissey,39,Jura,27,Bourgogne-Franche-Comté
39800,46.8251611212,5.81711896426,Molain,39,Jura,27,Bourgogne-Franche-Comté
39600,46.951688723,5.68053538603,Molamboz,39,Jura,27,Bourgogne-Franche-Comté
39500,47.0155461717,5.42348925826,Molay,39,Jura,27,Bourgogne-Franche-Comté
39360,46.35182997,5.76359169948,Molinges,39,Jura,27,Bourgogne-Franche-Comté
39310,46.3424655119,5.93198405387,Les Molunes,39,Jura,27,Bourgogne-Franche-Comté
39230,46.838724975,5.59503528853,Monay,39,Jura,27,Bourgogne-Franche-Comté
39320,46.4576810006,5.51067177235,Monnetay,39,Jura,27,Bourgogne-Franche-Comté
39300,46.7245823636,5.81585271352,Monnet-la-Ville,39,Jura,27,Bourgogne-Franche-Comté
39100,47.1140594899,5.46044213238,Monnières,39,Jura,27,Bourgogne-Franche-Comté
39160,46.4549069839,5.39107165834,Montagna-le-Reconduit,39,Jura,27,Bourgogne-Franche-Comté
39320,46.3585670926,5.46287459614,Montagna-le-Templier,39,Jura,27,Bourgogne-Franche-Comté
39570,46.6535706829,5.57330995671,Montaigu,39,Jura,27,Bourgogne-Franche-Comté
39210,46.7209461149,5.57753660512,Montain,39,Jura,27,Bourgogne-Franche-Comté
39380,47.0202426909,5.63748762259,Montbarrey,39,Jura,27,Bourgogne-Franche-Comté
39260,46.3561612254,5.66451408505,Montcusel,39,Jura,27,Bourgogne-Franche-Comté
39700,47.1585531374,5.70976407571,Monteplain,39,Jura,27,Bourgogne-Franche-Comté
39320,46.333233615,5.44582401435,Montfleur,39,Jura,27,Bourgogne-Franche-Comté
39800,46.8945272746,5.63902103167,Montholier,39,Jura,27,Bourgogne-Franche-Comté
39600,46.9378384103,5.77619784355,Montigny-lès-Arsures,39,Jura,27,Bourgogne-Franche-Comté
39300,46.7050355286,5.79177737951,Montigny-sur-l'Ain,39,Jura,27,Bourgogne-Franche-Comté
39110,46.87302574,5.96629816097,Montmarlon,39,Jura,27,Bourgogne-Franche-Comté
39290,47.2170742688,5.51651426821,Montmirey-la-Ville,39,Jura,27,Bourgogne-Franche-Comté
39290,47.2299837949,5.53411913027,Montmirey-le-Château,39,Jura,27,Bourgogne-Franche-Comté
39570,46.6868843309,5.5196117795,Montmorot,39,Jura,27,Bourgogne-Franche-Comté
39570,46.6868843309,5.5196117795,Montmorot,39,Jura,27,Bourgogne-Franche-Comté
39320,46.4260235257,5.49493800211,Montrevel,39,Jura,27,Bourgogne-Franche-Comté
39300,46.7867874524,5.84385490665,Montrond,39,Jura,27,Bourgogne-Franche-Comté
39380,46.9631076045,5.59448295865,Mont-sous-Vaudrey,39,Jura,27,Bourgogne-Franche-Comté
39300,46.7035726549,5.84464264755,Mont-sur-Monnet,39,Jura,27,Bourgogne-Franche-Comté
39400,46.55692328,6.01610878304,Morbier,39,Jura,27,Bourgogne-Franche-Comté
39400,46.55692328,6.01610878304,Morbier,39,Jura,27,Bourgogne-Franche-Comté
39400,46.5258425381,6.03328656487,Hauts de Bienne,39,Jura,27,Bourgogne-Franche-Comté
39400,46.5258425381,6.03328656487,Hauts de Bienne,39,Jura,27,Bourgogne-Franche-Comté
39400,46.5258425381,6.03328656487,Hauts de Bienne,39,Jura,27,Bourgogne-Franche-Comté
39330,46.9775766117,5.78997395755,Mouchard,39,Jura,27,Bourgogne-Franche-Comté
39330,46.9775766117,5.78997395755,Mouchard,39,Jura,27,Bourgogne-Franche-Comté
39250,46.7768224778,5.99039184457,Mournans-Charbonny,39,Jura,27,Bourgogne-Franche-Comté
39310,46.326906853,5.87285556861,Les Moussières,39,Jura,27,Bourgogne-Franche-Comté
39270,46.5305097539,5.56657538643,Moutonne,39,Jura,27,Bourgogne-Franche-Comté
39300,46.790683672,5.94357919942,Moutoux,39,Jura,27,Bourgogne-Franche-Comté
39290,47.2820712472,5.53021636732,Mutigney,39,Jura,27,Bourgogne-Franche-Comté
39160,46.4197619267,5.34914344308,Les Trois Châteaux,39,Jura,27,Bourgogne-Franche-Comté
39160,46.4197619267,5.34914344308,Les Trois Châteaux,39,Jura,27,Bourgogne-Franche-Comté
39160,46.4197619267,5.34914344308,Les Trois Châteaux,39,Jura,27,Bourgogne-Franche-Comté
39140,46.7487669868,5.42262133247,Nance,39,Jura,27,Bourgogne-Franche-Comté
39270,46.4735098453,5.52975664064,Nancuise,39,Jura,27,Bourgogne-Franche-Comté
39300,46.7942578925,5.97354217641,Les Nans,39,Jura,27,Bourgogne-Franche-Comté
39120,46.9040741283,5.33914629457,Neublans-Abergement,39,Jura,27,Bourgogne-Franche-Comté
39120,46.9040741283,5.33914629457,Neublans-Abergement,39,Jura,27,Bourgogne-Franche-Comté
39800,46.8935992116,5.59976240857,Neuvilley,39,Jura,27,Bourgogne-Franche-Comté
39380,47.0024558065,5.5159174634,Nevy-lès-Dole,39,Jura,27,Bourgogne-Franche-Comté
39210,46.7343478982,5.64536782346,Nevy-sur-Seille,39,Jura,27,Bourgogne-Franche-Comté
39300,46.733302634,5.88549194483,Ney,39,Jura,27,Bourgogne-Franche-Comté
39570,46.6029026515,5.64266648514,Nogna,39,Jura,27,Bourgogne-Franche-Comté
39250,46.7701820347,6.03611938375,Nozeroy,39,Jura,27,Bourgogne-Franche-Comté
39290,47.2038465796,5.56005963623,Offlanges,39,Jura,27,Bourgogne-Franche-Comté
39250,46.8028448995,6.00043623502,Onglières,39,Jura,27,Bourgogne-Franche-Comté
39270,46.4480090992,5.66352512736,Onoz,39,Jura,27,Bourgogne-Franche-Comté
39190,46.5827744446,5.45159303337,Orbagna,39,Jura,27,Bourgogne-Franche-Comté
39700,47.1540318861,5.66771529859,Orchamps,39,Jura,27,Bourgogne-Franche-Comté
39270,46.5063359095,5.62225313092,Orgelet,39,Jura,27,Bourgogne-Franche-Comté
39270,46.5063359095,5.62225313092,Orgelet,39,Jura,27,Bourgogne-Franche-Comté
39350,47.2407071845,5.65989069882,Ougney,39,Jura,27,Bourgogne-Franche-Comté
39380,46.9901386128,5.66317598705,Ounans,39,Jura,27,Bourgogne-Franche-Comté
39700,47.1073810087,5.64890585265,Our,39,Jura,27,Bourgogne-Franche-Comté
39800,46.914654871,5.5977384615,Oussières,39,Jura,27,Bourgogne-Franche-Comté
39350,47.250391991,5.69969673686,Pagney,39,Jura,27,Bourgogne-Franche-Comté
39330,46.9741968646,5.82590898779,Pagnoz,39,Jura,27,Bourgogne-Franche-Comté
39570,46.6983683105,5.59466589018,Pannessières,39,Jura,27,Bourgogne-Franche-Comté
39100,47.0223001054,5.47952052073,Parcey,39,Jura,27,Bourgogne-Franche-Comté
39300,46.7980920446,5.89702204167,Le Pasquier,39,Jura,27,Bourgogne-Franche-Comté
39230,46.8041484132,5.62414168281,Passenans,39,Jura,27,Bourgogne-Franche-Comté
39130,46.5873552855,5.70873502503,Patornay,39,Jura,27,Bourgogne-Franche-Comté
39290,47.1980003971,5.47297179075,Peintre,39,Jura,27,Bourgogne-Franche-Comté
39570,46.676681519,5.59933078022,Perrigny,39,Jura,27,Bourgogne-Franche-Comté
39120,46.9935199025,5.36641787398,Peseux,39,Jura,27,Bourgogne-Franche-Comté
39370,46.286468541,5.85238812673,La Pesse,39,Jura,27,Bourgogne-Franche-Comté
39350,47.1961202234,5.74312951323,Le Petit-Mercey,39,Jura,27,Bourgogne-Franche-Comté
39120,46.9324882884,5.33765918128,Petit-Noir,39,Jura,27,Bourgogne-Franche-Comté
39150,46.4964907135,5.82471455692,Les Piards,39,Jura,27,Bourgogne-Franche-Comté
39800,46.7547633976,5.7569978699,Picarreau,39,Jura,27,Bourgogne-Franche-Comté
39300,46.703904732,5.90805136913,Pillemoine,39,Jura,27,Bourgogne-Franche-Comté
39270,46.4958087462,5.50106506997,Pimorin,39,Jura,27,Bourgogne-Franche-Comté
39210,46.7080786364,5.56997582613,Le Pin,39,Jura,27,Bourgogne-Franche-Comté
39210,46.7252404633,5.55598412633,Plainoiseau,39,Jura,27,Bourgogne-Franche-Comté
39270,46.5243667153,5.63724392564,Plaisia,39,Jura,27,Bourgogne-Franche-Comté
39150,46.6636417264,6.00067607182,Les Planches-en-Montagne,39,Jura,27,Bourgogne-Franche-Comté
39150,46.6636417264,6.00067607182,Les Planches-en-Montagne,39,Jura,27,Bourgogne-Franche-Comté
39600,46.8806181055,5.80844995624,Les Planches-près-Arbois,39,Jura,27,Bourgogne-Franche-Comté
39210,46.7948712678,5.69040057232,Plasne,39,Jura,27,Bourgogne-Franche-Comté
39800,46.7948712678,5.69040057232,Plasne,39,Jura,27,Bourgogne-Franche-Comté
39250,46.8151075065,6.0199524043,Plénise,39,Jura,27,Bourgogne-Franche-Comté
39250,46.8047324429,6.01569148453,Plénisette,39,Jura,27,Bourgogne-Franche-Comté
39120,46.9155544802,5.46006716297,Pleure,39,Jura,27,Bourgogne-Franche-Comté
39700,47.1107713275,5.71692693356,Plumont,39,Jura,27,Bourgogne-Franche-Comté
39570,46.5944604506,5.62239260294,Poids-de-Fiole,39,Jura,27,Bourgogne-Franche-Comté
39290,47.2219181115,5.49075761084,Pointre,39,Jura,27,Bourgogne-Franche-Comté
39800,46.8222386118,5.73292565089,Poligny,39,Jura,27,Bourgogne-Franche-Comté
39130,46.5717848345,5.68822628964,Pont-de-Poitte,39,Jura,27,Bourgogne-Franche-Comté
39110,46.8762807232,5.89928454106,Pont-d'Héry,39,Jura,27,Bourgogne-Franche-Comté
39110,46.8762807232,5.89928454106,Pont-d'Héry,39,Jura,27,Bourgogne-Franche-Comté
39110,46.8762807232,5.89928454106,Pont-d'Héry,39,Jura,27,Bourgogne-Franche-Comté
39300,46.7317231278,5.78965012447,Pont-du-Navoy,39,Jura,27,Bourgogne-Franche-Comté
39330,46.9984173967,5.81915102369,Port-Lesney,39,Jura,27,Bourgogne-Franche-Comté
39600,46.9984173967,5.81915102369,Port-Lesney,39,Jura,27,Bourgogne-Franche-Comté
39170,46.3813670671,5.75112817466,Pratz,39,Jura,27,Bourgogne-Franche-Comté
39220,46.4538422377,6.03492977371,Prémanon,39,Jura,27,Bourgogne-Franche-Comté
39400,46.4538422377,6.03492977371,Prémanon,39,Jura,27,Bourgogne-Franche-Comté
39400,46.4538422377,6.03492977371,Prémanon,39,Jura,27,Bourgogne-Franche-Comté
39270,46.5577104313,5.58192329042,Présilly,39,Jura,27,Bourgogne-Franche-Comté
39110,46.9318790423,5.83502005911,Pretin,39,Jura,27,Bourgogne-Franche-Comté
39570,46.6295899553,5.65124745442,Publy,39,Jura,27,Bourgogne-Franche-Comté
39600,46.8763553965,5.75235125424,Pupillin,39,Jura,27,Bourgogne-Franche-Comté
39570,46.7343660477,5.52473105076,Quintigny,39,Jura,27,Bourgogne-Franche-Comté
39120,46.9938029264,5.47383936755,Rahon,39,Jura,27,Bourgogne-Franche-Comté
39290,47.1574395405,5.47297750581,Rainans,39,Jura,27,Bourgogne-Franche-Comté
39700,47.1593990404,5.71910019081,Ranchot,39,Jura,27,Bourgogne-Franche-Comté
39700,47.1379973135,5.71557221033,Rans,39,Jura,27,Bourgogne-Franche-Comté
39170,46.4339212341,5.80032186037,Ravilloles,39,Jura,27,Bourgogne-Franche-Comté
39230,46.8075358585,5.50670929892,Recanoz,39,Jura,27,Bourgogne-Franche-Comté
39270,46.5602761319,5.55586322234,Reithouse,39,Jura,27,Bourgogne-Franche-Comté
39140,46.7663121226,5.43804546339,Relans,39,Jura,27,Bourgogne-Franche-Comté
39140,46.6851813053,5.413825352,Les Repôts,39,Jura,27,Bourgogne-Franche-Comté
39570,46.627894009,5.60893861007,Revigny,39,Jura,27,Bourgogne-Franche-Comté
39200,46.4680659486,5.87063416847,La Rixouse,39,Jura,27,Bourgogne-Franche-Comté
39250,46.7622805418,6.05502144561,Rix,39,Jura,27,Bourgogne-Franche-Comté
39700,47.1226290709,5.55631642318,Rochefort-sur-Nenon,39,Jura,27,Bourgogne-Franche-Comté
39360,46.3276553176,5.74438712926,Rogna,39,Jura,27,Bourgogne-Franche-Comté
39350,47.2075786378,5.71828846623,Romain,39,Jura,27,Bourgogne-Franche-Comté
39700,47.1606289716,5.59427997843,Romange,39,Jura,27,Bourgogne-Franche-Comté
39190,46.5343336422,5.45282636433,Rosay,39,Jura,27,Bourgogne-Franche-Comté
39190,46.5832064756,5.47700815924,Rotalier,39,Jura,27,Bourgogne-Franche-Comté
39270,46.515255602,5.52762290044,Rothonay,39,Jura,27,Bourgogne-Franche-Comté
39350,47.2263565979,5.70867477091,Rouffange,39,Jura,27,Bourgogne-Franche-Comté
39220,46.4984696055,6.07006530541,Les Rousses,39,Jura,27,Bourgogne-Franche-Comté
39220,46.4984696055,6.07006530541,Les Rousses,39,Jura,27,Bourgogne-Franche-Comté
39400,46.4984696055,6.07006530541,Les Rousses,39,Jura,27,Bourgogne-Franche-Comté
39400,46.4984696055,6.07006530541,Les Rousses,39,Jura,27,Bourgogne-Franche-Comté
39400,46.4984696055,6.07006530541,Les Rousses,39,Jura,27,Bourgogne-Franche-Comté
39140,46.7294818864,5.49587228599,Ruffey-sur-Seille,39,Jura,27,Bourgogne-Franche-Comté
39230,46.8805291309,5.42595524995,Rye,39,Jura,27,Bourgogne-Franche-Comté
39130,46.6690423566,5.86347690885,Saffloz,39,Jura,27,Bourgogne-Franche-Comté
39190,46.6148301302,5.47488282815,Sainte-Agnès,39,Jura,27,Bourgogne-Franche-Comté
39160,46.4375471402,5.33561825227,Saint-Amour,39,Jura,27,Bourgogne-Franche-Comté
39410,47.0326920185,5.33365017851,Saint-Aubin,39,Jura,27,Bourgogne-Franche-Comté
39120,46.9866522885,5.43420518172,Saint-Baraing,39,Jura,27,Bourgogne-Franche-Comté
39200,46.408600398,5.87556247635,Saint-Claude,39,Jura,27,Bourgogne-Franche-Comté
39200,46.408600398,5.87556247635,Saint-Claude,39,Jura,27,Bourgogne-Franche-Comté
39200,46.408600398,5.87556247635,Saint-Claude,39,Jura,27,Bourgogne-Franche-Comté
39200,46.408600398,5.87556247635,Saint-Claude,39,Jura,27,Bourgogne-Franche-Comté
39200,46.408600398,5.87556247635,Saint-Claude,39,Jura,27,Bourgogne-Franche-Comté
39200,46.408600398,5.87556247635,Saint-Claude,39,Jura,27,Bourgogne-Franche-Comté
39600,46.959233635,5.72305044676,Saint-Cyr-Montmalin,39,Jura,27,Bourgogne-Franche-Comté
39600,46.959233635,5.72305044676,Saint-Cyr-Montmalin,39,Jura,27,Bourgogne-Franche-Comté
39570,46.7082790966,5.51275222992,Saint-Didier,39,Jura,27,Bourgogne-Franche-Comté
39300,46.7790941219,5.93796452376,Saint-Germain-en-Montagne,39,Jura,27,Bourgogne-Franche-Comté
39240,46.3608074335,5.54924854674,Saint-Hymetière,39,Jura,27,Bourgogne-Franche-Comté
39160,46.4055764257,5.36106967349,Saint-Jean-d'Étreux,39,Jura,27,Bourgogne-Franche-Comté
39320,46.3963208,5.4577858737,Val Suran,39,Jura,27,Bourgogne-Franche-Comté
39230,46.8042039085,5.59805956986,Saint-Lamain,39,Jura,27,Bourgogne-Franche-Comté
39150,46.5694227071,5.96258087921,Saint-Laurent-en-Grandvaux,39,Jura,27,Bourgogne-Franche-Comté
39230,46.8280842983,5.63947643961,Saint-Lothain,39,Jura,27,Bourgogne-Franche-Comté
39120,46.9965194373,5.30532053825,Saint-Loup,39,Jura,27,Bourgogne-Franche-Comté
39170,46.4096809138,5.7860900246,Coteaux du Lizon,39,Jura,27,Bourgogne-Franche-Comté
39570,46.6068663882,5.5959464108,Saint-Maur,39,Jura,27,Bourgogne-Franche-Comté
39130,46.5680782643,5.83386083988,Saint-Maurice-Crillat,39,Jura,27,Bourgogne-Franche-Comté
39130,46.5680782643,5.83386083988,Saint-Maurice-Crillat,39,Jura,27,Bourgogne-Franche-Comté
39150,46.5683636515,5.90301429491,Saint-Pierre,39,Jura,27,Bourgogne-Franche-Comté
39110,46.9717927523,5.8808709853,Saint-Thiébaud,39,Jura,27,Bourgogne-Franche-Comté
39110,46.9701806797,5.93379044205,Saizenay,39,Jura,27,Bourgogne-Franche-Comté
39700,47.1599346715,5.79436100645,Salans,39,Jura,27,Bourgogne-Franche-Comté
39350,47.2229745913,5.63681673671,Saligney,39,Jura,27,Bourgogne-Franche-Comté
39110,46.9478351925,5.89762240995,Salins-les-Bains,39,Jura,27,Bourgogne-Franche-Comté
39100,47.127381536,5.44517926709,Sampans,39,Jura,27,Bourgogne-Franche-Comté
39380,47.0417658474,5.66601850009,Santans,39,Jura,27,Bourgogne-Franche-Comté
39300,46.7473328196,5.94642241824,Sapois,39,Jura,27,Bourgogne-Franche-Comté
39270,46.4739811377,5.61763286818,Sarrogna,39,Jura,27,Bourgogne-Franche-Comté
39270,46.4739811377,5.61763286818,Sarrogna,39,Jura,27,Bourgogne-Franche-Comté
39270,46.4739811377,5.61763286818,Sarrogna,39,Jura,27,Bourgogne-Franche-Comté
39270,46.4739811377,5.61763286818,Sarrogna,39,Jura,27,Bourgogne-Franche-Comté
39130,46.6037434659,5.82427975186,Saugeot,39,Jura,27,Bourgogne-Franche-Comté
39240,46.4377867074,5.56847582473,Savigna,39,Jura,27,Bourgogne-Franche-Comté
39120,46.9441078421,5.54072749866,Séligney,39,Jura,27,Bourgogne-Franche-Comté
39230,46.8254197035,5.55675238512,Sellières,39,Jura,27,Bourgogne-Franche-Comté
39310,46.3731296175,5.9231555329,Septmoncel les Molunes,39,Jura,27,Bourgogne-Franche-Comté
39230,46.887689456,5.46257846527,Sergenaux,39,Jura,27,Bourgogne-Franche-Comté
39120,46.9021977763,5.46665354041,Sergenon,39,Jura,27,Bourgogne-Franche-Comté
39700,47.1972336994,5.64802600593,Sermange,39,Jura,27,Bourgogne-Franche-Comté
39700,47.2058304341,5.61405890901,Serre-les-Moulières,39,Jura,27,Bourgogne-Franche-Comté
39300,46.7231337184,5.99171836651,Sirod,39,Jura,27,Bourgogne-Franche-Comté
39300,46.7231337184,5.99171836651,Sirod,39,Jura,27,Bourgogne-Franche-Comté
39130,46.6469389585,5.83038429289,Songeson,39,Jura,27,Bourgogne-Franche-Comté
39130,46.5406307782,5.75722120552,Soucia,39,Jura,27,Bourgogne-Franche-Comté
39380,46.9790356987,5.55350631285,Souvans,39,Jura,27,Bourgogne-Franche-Comté
39300,46.8540902792,5.9817269733,Supt,39,Jura,27,Bourgogne-Franche-Comté
39300,46.6963307591,5.95140796308,Syam,39,Jura,27,Bourgogne-Franche-Comté
39120,46.9232742265,5.51257337685,Tassenières,39,Jura,27,Bourgogne-Franche-Comté
39500,47.0377459686,5.40319060267,Tavaux,39,Jura,27,Bourgogne-Franche-Comté
39350,47.2216655725,5.68668052048,Taxenne,39,Jura,27,Bourgogne-Franche-Comté
39290,47.2404016854,5.609254394,Thervay,39,Jura,27,Bourgogne-Franche-Comté
39110,46.9050803544,5.92892150176,Thésy,39,Jura,27,Bourgogne-Franche-Comté
39240,46.2790299356,5.52403173219,Thoirette-Coisia,39,Jura,27,Bourgogne-Franche-Comté
39130,46.5197602704,5.74628964258,Thoiria,39,Jura,27,Bourgogne-Franche-Comté
39160,46.4261882926,5.39554935173,Thoissia,39,Jura,27,Bourgogne-Franche-Comté
39230,46.8222128801,5.58308413365,Toulouse-le-Château,39,Jura,27,Bourgogne-Franche-Comté
39270,46.5234739504,5.66329877831,La Tour-du-Meix,39,Jura,27,Bourgogne-Franche-Comté
39800,46.8662991195,5.66636250629,Tourmont,39,Jura,27,Bourgogne-Franche-Comté
39570,46.6396568445,5.46886995687,Trenal,39,Jura,27,Bourgogne-Franche-Comté
39130,46.6023318887,5.79058754069,Uxelles,39,Jura,27,Bourgogne-Franche-Comté
39600,46.9374946134,5.70594512087,Vadans,39,Jura,27,Bourgogne-Franche-Comté
39300,46.8281892664,5.87420654933,Valempoulières,39,Jura,27,Bourgogne-Franche-Comté
39240,46.373981963,5.52227876385,Valfin-sur-Valouse,39,Jura,27,Bourgogne-Franche-Comté
39300,46.7732781009,5.91191822689,Vannoz,39,Jura,27,Bourgogne-Franche-Comté
39300,46.6887181066,5.92823875732,Le Vaudioux,39,Jura,27,Bourgogne-Franche-Comté
39380,46.9662782086,5.62672865692,Vaudrey,39,Jura,27,Bourgogne-Franche-Comté
39360,46.354121477,5.73284459773,Vaux-lès-Saint-Claude,39,Jura,27,Bourgogne-Franche-Comté
39800,46.8230228356,5.72769447335,Vaux-sur-Poligny,39,Jura,27,Bourgogne-Franche-Comté
39190,46.5966616094,5.45423129376,Vercia,39,Jura,27,Bourgogne-Franche-Comté
39570,46.6591469123,5.68477020801,Verges,39,Jura,27,Bourgogne-Franche-Comté
39160,46.4578080563,5.42219614387,Véria,39,Jura,27,Bourgogne-Franche-Comté
39570,46.6270087892,5.57793673726,Vernantois,39,Jura,27,Bourgogne-Franche-Comté
39210,46.7320324635,5.59406809872,Le Vernois,39,Jura,27,Bourgogne-Franche-Comté
39300,46.8221705965,5.91238852828,Vers-en-Montagne,39,Jura,27,Bourgogne-Franche-Comté
39230,46.8243900195,5.52600045116,Vers-sous-Sellières,39,Jura,27,Bourgogne-Franche-Comté
39130,46.6012469433,5.7478516954,Vertamboz,39,Jura,27,Bourgogne-Franche-Comté
39240,46.3570164509,5.61102870166,Vescles,39,Jura,27,Bourgogne-Franche-Comté
39570,46.6664465955,5.66350133684,Vevy,39,Jura,27,Bourgogne-Franche-Comté
39380,47.05632725,5.63130626887,La Vieille-Loye,39,Jura,27,Bourgogne-Franche-Comté
39200,46.3623029643,5.86316334323,Villard-Saint-Sauveur,39,Jura,27,Bourgogne-Franche-Comté
39260,46.405625846,5.73583236127,Villards-d'Héria,39,Jura,27,Bourgogne-Franche-Comté
39150,46.4858586552,5.89736415206,Villard-sur-Bienne,39,Jura,27,Bourgogne-Franche-Comté
39200,46.4858586552,5.89736415206,Villard-sur-Bienne,39,Jura,27,Bourgogne-Franche-Comté
39320,46.3763797844,5.43861580418,Villechantria,39,Jura,27,Bourgogne-Franche-Comté
39600,46.9695447398,5.74785928595,Villeneuve-d'Aval,39,Jura,27,Bourgogne-Franche-Comté
39240,46.3382972959,5.47691970978,Villeneuve-lès-Charnod,39,Jura,27,Bourgogne-Franche-Comté
39570,46.6949967041,5.55277319697,Villeneuve-sous-Pymont,39,Jura,27,Bourgogne-Franche-Comté
39800,46.8551002036,5.63948186279,Villerserine,39,Jura,27,Bourgogne-Franche-Comté
39600,46.9938950841,5.75983191768,Villers-Farlay,39,Jura,27,Bourgogne-Franche-Comté
39120,46.9258758572,5.56896755251,Villers-les-Bois,39,Jura,27,Bourgogne-Franche-Comté
39800,46.9258758572,5.56896755251,Villers-les-Bois,39,Jura,27,Bourgogne-Franche-Comté
39120,46.967058004,5.5201774249,Villers-Robert,39,Jura,27,Bourgogne-Franche-Comté
39600,46.9336037574,5.74365046163,Villette-lès-Arbois,39,Jura,27,Bourgogne-Franche-Comté
39100,47.0447105798,5.49409739566,Villette-lès-Dole,39,Jura,27,Bourgogne-Franche-Comté
39140,46.7279455221,5.44793336275,Villevieux,39,Jura,27,Bourgogne-Franche-Comté
39230,46.8482451972,5.507416249,Le Villey,39,Jura,27,Bourgogne-Franche-Comté
39190,46.606775751,5.46350720419,Val-Sonnette,39,Jura,27,Bourgogne-Franche-Comté
39230,46.787754383,5.48243275672,Vincent-Froideville,39,Jura,27,Bourgogne-Franche-Comté
39230,46.787754383,5.48243275672,Vincent-Froideville,39,Jura,27,Bourgogne-Franche-Comté
39360,46.2973592921,5.73090207526,Viry,39,Jura,27,Bourgogne-Franche-Comté
39350,47.2539408578,5.67565099235,Vitreux,39,Jura,27,Bourgogne-Franche-Comté
39210,46.743219074,5.60355195147,Voiteur,39,Jura,27,Bourgogne-Franche-Comté
39240,46.330813164,5.52161214243,Vosbles-Valfin,39,Jura,27,Bourgogne-Franche-Comté
39700,47.1836632309,5.58403876359,Vriange,39,Jura,27,Bourgogne-Franche-Comté
39360,46.321205129,5.78533983995,Vulvoz,39,Jura,27,Bourgogne-Franche-Comté
39110,46.8933326292,5.91985610861,Aresches,39,Jura,27,Bourgogne-Franche-Comté
40800,43.6983525736,-0.265145513574,Aire-sur-l'Adour,40,Landes,75,Nouvelle-Aquitaine
40330,43.5938659835,-0.743678079626,Amou,40,Landes,75,Nouvelle-Aquitaine
40990,43.7003558941,-1.14195857021,Angoumé,40,Landes,75,Nouvelle-Aquitaine
40150,43.6586092575,-1.36340493112,Angresse,40,Landes,75,Nouvelle-Aquitaine
40320,43.6059261585,-0.44174435794,Arboucave,40,Landes,75,Nouvelle-Aquitaine
40110,44.0337772733,-0.787351703043,Arengosse,40,Landes,75,Nouvelle-Aquitaine
40700,43.581369897,-0.62145285271,Argelos,40,Landes,75,Nouvelle-Aquitaine
40430,44.3719794818,-0.63279226034,Argelouse,40,Landes,75,Nouvelle-Aquitaine
40110,44.0173990827,-0.847223713681,Arjuzanx,40,Landes,75,Nouvelle-Aquitaine
40330,43.5819217189,-0.789693590118,Arsague,40,Landes,75,Nouvelle-Aquitaine
40090,43.8455800178,-0.395744020774,Artassenx,40,Landes,75,Nouvelle-Aquitaine
40190,43.8904301026,-0.247231913663,Arthez-d'Armagnac,40,Landes,75,Nouvelle-Aquitaine
40120,44.057804998,-0.355246482767,Arue,40,Landes,75,Nouvelle-Aquitaine
40310,44.1125173381,0.0861919778242,Arx,40,Landes,75,Nouvelle-Aquitaine
